카테고리,상품명,가격,작성일자,판매상태,URL
디지털기기,KLEINZ 모니터 거치대,"100,000원",끌올 5시간 전,판매중,https://www.daangn.com/kr/buy-sell/kleinz-%EB%AA%A8%EB%8B%88%ED%84%B0-%EA%B1%B0%EC%B9%98%EB%8C%80-s5re38etemnq/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 S21 팬텀 화이트,"150,000원",6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-s21-%ED%8C%AC%ED%85%80-%ED%99%94%EC%9D%B4%ED%8A%B8-ve644mh7hwpq/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,LG전자 27인치 모니터 듀얼,"50,000원",6시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg%EC%A0%84%EC%9E%90-27%EC%9D%B8%EC%B9%98-%EB%AA%A8%EB%8B%88%ED%84%B0-%EB%93%80%EC%96%BC-gijiz5ufyeop/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,아이폰용 케이블 새상품 보라 노랑 개당,"9,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0%EC%9A%A9-%EC%BC%80%EC%9D%B4%EB%B8%94-%EC%83%88%EC%83%81%ED%92%88-%EB%B3%B4%EB%9D%BC-%EB%85%B8%EB%9E%91-%EA%B0%9C%EB%8B%B9-ptajs23t4c1e/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,맥북 프로 터치바 13인치,"300,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%A5%EB%B6%81-%ED%94%84%EB%A1%9C-%ED%84%B0%EC%B9%98%EB%B0%94-13%EC%9D%B8%EC%B9%98-24x3dbihwohi/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 S23 울트라 팬텀 블랙 256기가 A급 팔아요,"630,000원",끌올 6시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-s23-%EC%9A%B8%ED%8A%B8%EB%9D%BC-%ED%8C%AC%ED%85%80-%EB%B8%94%EB%9E%99-256%EA%B8%B0%EA%B0%80-a%EA%B8%89-%ED%8C%94%EC%95%84%EC%9A%94-d66zxbdn5fjw/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,맥북프로 13인치,"350,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%A7%A5%EB%B6%81%ED%94%84%EB%A1%9C-13%EC%9D%B8%EC%B9%98-dezefzc4vrzh/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,에어팟프로2 디즈니 정품 케이스 팝니다,"4,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%97%90%EC%96%B4%ED%8C%9F%ED%94%84%EB%A1%9C2-%EB%94%94%EC%A6%88%EB%8B%88-%EC%A0%95%ED%92%88-%EC%BC%80%EC%9D%B4%EC%8A%A4-%ED%8C%9D%EB%8B%88%EB%8B%A4-39r1fmvffqz2/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,LG UHD 4K 65인치 스마트티비,"300,000원",7시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg-uhd-4k-65%EC%9D%B8%EC%B9%98-%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%8B%B0%EB%B9%84-5hwv6i127wz2/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,애플 썬더볼트3 USB-C 썬더볼트2 어댑터,"35,000원",7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%A0%ED%94%8C-%EC%8D%AC%EB%8D%94%EB%B3%BC%ED%8A%B83-usb-c-%EC%8D%AC%EB%8D%94%EB%B3%BC%ED%8A%B82-%EC%96%B4%EB%8C%91%ED%84%B0-y65evmpmmons/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,"야마하 RX-V2600 AV리시버, 삼성 블루레이 플레이어, 애플TV 셋탑박스","300,000원",7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%BC%EB%A7%88%ED%95%98-rx-v2600-av%EB%A6%AC%EC%8B%9C%EB%B2%84-%EC%82%BC%EC%84%B1-%EB%B8%94%EB%A3%A8%EB%A0%88%EC%9D%B4-%ED%94%8C%EB%A0%88%EC%9D%B4%EC%96%B4-%EC%95%A0%ED%94%8Ctv-%EC%85%8B%ED%83%91%EB%B0%95%EC%8A%A4-qoheuj3pp95a/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,고속충전 보조배터리,"8,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B3%A0%EC%86%8D%EC%B6%A9%EC%A0%84-%EB%B3%B4%EC%A1%B0%EB%B0%B0%ED%84%B0%EB%A6%AC-prrp7tbfwumr/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,온쿄 5.1 ch 스피커 세트,"190,000원",7시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%98%A8%EC%BF%84-5-1-ch-%EC%8A%A4%ED%94%BC%EC%BB%A4-%EC%84%B8%ED%8A%B8-yno9tzsq1ph9/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,JBL 블루투스 스피커,"20,000원",끌올 7시간 전,판매중,https://www.daangn.com/kr/buy-sell/jbl-%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%EC%8A%A4%ED%94%BC%EC%BB%A4-bn6ohh3wtkwo/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,아이폰 14프로 딥퍼플 512기가,"870,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%84%EC%9D%B4%ED%8F%B0-14%ED%94%84%EB%A1%9C-%EB%94%A5%ED%8D%BC%ED%94%8C-512%EA%B8%B0%EA%B0%80-rkivnymxv9zm/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,전자피아노 무료나눔:),나눔,8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%A0%84%EC%9E%90%ED%94%BC%EC%95%84%EB%85%B8-%EB%AC%B4%EB%A3%8C%EB%82%98%EB%88%94-dmexgogdrd77/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 스마트태그 새상품,"29,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%8A%A4%EB%A7%88%ED%8A%B8%ED%83%9C%EA%B7%B8-%EC%83%88%EC%83%81%ED%92%88-svwqfr3rntpn/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,민트라온 5000mAh 보조배터리,"9,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%AF%BC%ED%8A%B8%EB%9D%BC%EC%98%A8-5000mah-%EB%B3%B4%EC%A1%B0%EB%B0%B0%ED%84%B0%EB%A6%AC-scbfzb1555rx/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,애플워치 SE 2세대 44mm 미드나이트 새상품,"360,000원",8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98-se-2%EC%84%B8%EB%8C%80-44mm-%EB%AF%B8%EB%93%9C%EB%82%98%EC%9D%B4%ED%8A%B8-%EC%83%88%EC%83%81%ED%92%88-q4vmxfo3k5nv/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,블루투스 이어폰 팝니다.,"10,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%EC%9D%B4%EC%96%B4%ED%8F%B0-%ED%8C%9D%EB%8B%88%EB%8B%A4-ozsgjct836vr/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,LG 휘센 LPNC153WBJ 에어컨 2in1,"100,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/lg-%ED%9C%98%EC%84%BC-lpnc153wbj-%EC%97%90%EC%96%B4%EC%BB%A8-2in1-mpiirwyq4htf/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,iPad Pro 아이패드 프로 11형 3세대 실버 256GB,"760,000원",끌올 8시간 전,판매중,https://www.daangn.com/kr/buy-sell/ipad-pro-%EC%95%84%EC%9D%B4%ED%8C%A8%EB%93%9C-%ED%94%84%EB%A1%9C-11%ED%98%95-3%EC%84%B8%EB%8C%80-%EC%8B%A4%EB%B2%84-256gb-niedvsqeijw5/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
디지털기기,갤럭시 워치7 44mm 그린 (블루투스) 미개봉 팝니다.,"225,000원",8시간 전,판매중,https://www.daangn.com/kr/buy-sell/%EA%B0%A4%EB%9F%AD%EC%8B%9C-%EC%9B%8C%EC%B9%987-44mm-%EA%B7%B8%EB%A6%B0-%EB%B8%94%EB%A3%A8%ED%88%AC%EC%8A%A4-%EB%AF%B8%EA%B0%9C%EB%B4%89-%ED%8C%9D%EB%8B%88%EB%8B%A4-rfouopxdfo17/?in=%EC%B2%AD%EB%8B%B4%EB%8F%99-386
